pollster,sample_size,numeric_grade,pollscore,transparency_score,end_date,party,answer,pct
Lord Ashcroft Polls,10025,NA,NA,6,2024-05-30,REP,Trump,35
Lord Ashcroft Polls,10025,NA,NA,6,2024-05-30,IND,Kennedy,10
Lord Ashcroft Polls,10025,NA,NA,6,2024-05-30,GRE,Stein,1
Lord Ashcroft Polls,10025,NA,NA,6,2024-05-30,IND,West,1
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,DEM,Biden,44
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,REP,Trump,39
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,DEM,Biden,40
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,REP,Trump,36
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,IND,Kennedy,9
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,GRE,Stein,1
Lord Ashcroft Polls,8153,NA,NA,6,2024-05-30,IND,West,1
Morning Consult,3996,1.9,-0.3,3,2024-05-29,DEM,Biden,45
Morning Consult,3996,1.9,-0.3,3,2024-05-29,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-05-29,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-05-29,REP,Trump,44
Morning Consult,10721,1.9,-0.3,3,2024-05-28,DEM,Biden,42
Morning Consult,10721,1.9,-0.3,3,2024-05-28,REP,Trump,44
YouGov,1547,3,-1.1,9,2024-05-28,DEM,Biden,40
YouGov,1547,3,-1.1,9,2024-05-28,REP,Trump,41
YouGov,1547,3,-1.1,9,2024-05-28,IND,Kennedy,4
YouGov,1547,3,-1.1,9,2024-05-28,IND,West,1
YouGov,1547,3,-1.1,9,2024-05-28,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-27,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-27,REP,Trump,44
Emerson,1000,2.9,-1.1,7,2024-05-27,DEM,Biden,41
Emerson,1000,2.9,-1.1,7,2024-05-27,REP,Trump,41
Leger,883,2,0,9,2024-05-26,DEM,Biden,42
Leger,883,2,0,9,2024-05-26,REP,Trump,43
Leger,883,2,0,9,2024-05-26,DEM,Biden,37
Leger,883,2,0,9,2024-05-26,REP,Trump,39
Leger,883,2,0,9,2024-05-26,IND,Kennedy,9
Leger,883,2,0,9,2024-05-26,GRE,Stein,2
Leger,883,2,0,9,2024-05-26,IND,West,2
Morning Consult,4000,1.9,-0.3,3,2024-05-26,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-26,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-25,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-25,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-24,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-24,REP,Trump,44
Emerson,1100,2.9,-1.1,7,2024-05-23,DEM,Biden,49.9
Emerson,1100,2.9,-1.1,7,2024-05-23,REP,Trump,50.1
Emerson,1100,2.9,-1.1,7,2024-05-23,DEM,Biden,38.7
Emerson,1100,2.9,-1.1,7,2024-05-23,REP,Trump,43.8
Emerson,1100,2.9,-1.1,7,2024-05-23,IND,Kennedy,5.9
Emerson,1100,2.9,-1.1,7,2024-05-23,IND,West,1
Emerson,1100,2.9,-1.1,7,2024-05-23,GRE,Stein,0.9
McLaughlin,1000,0.5,1.6,4,2024-05-23,DEM,Biden,44
McLaughlin,1000,0.5,1.6,4,2024-05-23,REP,Trump,46
McLaughlin,1000,0.5,1.6,4,2024-05-23,DEM,Biden,38
McLaughlin,1000,0.5,1.6,4,2024-05-23,REP,Trump,42
McLaughlin,1000,0.5,1.6,4,2024-05-23,IND,Kennedy,9
McLaughlin,1000,0.5,1.6,4,2024-05-23,GRE,Stein,2
McLaughlin,1000,0.5,1.6,4,2024-05-23,IND,West,2
McLaughlin,1000,0.5,1.6,4,2024-05-23,LIB,Mapstead,1
Marist,1122,2.9,-0.9,7,2024-05-23,DEM,Biden,50
Marist,1122,2.9,-0.9,7,2024-05-23,REP,Trump,48
Marist,1122,2.9,-0.9,7,2024-05-23,DEM,Biden,40
Marist,1122,2.9,-0.9,7,2024-05-23,REP,Trump,44
Marist,1122,2.9,-0.9,7,2024-05-23,IND,Kennedy,8
Marist,1122,2.9,-0.9,7,2024-05-23,IND,West,2
Marist,1122,2.9,-0.9,7,2024-05-23,GRE,Stein,3
Morning Consult,4000,1.9,-0.3,3,2024-05-23,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-23,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-22,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-22,REP,Trump,44
YouGov,1560,3,-1.1,9,2024-05-21,DEM,Biden,40
YouGov,1560,3,-1.1,9,2024-05-21,REP,Trump,41
YouGov,1560,3,-1.1,9,2024-05-21,IND,Kennedy,5
YouGov,1560,3,-1.1,9,2024-05-21,IND,West,1
YouGov,1560,3,-1.1,9,2024-05-21,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-21,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-21,REP,Trump,45
Bullfinch,1200,NA,NA,4,2024-05-21,DEM,Biden,37
Bullfinch,1200,NA,NA,4,2024-05-21,REP,Trump,42
Bullfinch,1200,NA,NA,4,2024-05-21,IND,Kennedy,13
Bullfinch,1000,NA,NA,4,2024-05-21,DEM,Biden,39
Bullfinch,1000,NA,NA,4,2024-05-21,REP,Trump,42
Bullfinch,1000,NA,NA,4,2024-05-21,IND,Kennedy,13
Bullfinch,1200,NA,NA,4,2024-05-21,DEM,Biden,43
Bullfinch,1200,NA,NA,4,2024-05-21,REP,Trump,47
Bullfinch,1000,NA,NA,4,2024-05-21,DEM,Biden,45
Bullfinch,1000,NA,NA,4,2024-05-21,REP,Trump,47
Bullfinch,1200,NA,NA,4,2024-05-21,DEM,Biden,36
Bullfinch,1200,NA,NA,4,2024-05-21,REP,Trump,41
Bullfinch,1200,NA,NA,4,2024-05-21,IND,Kennedy,11
Bullfinch,1200,NA,NA,4,2024-05-21,IND,West,2
Bullfinch,1200,NA,NA,4,2024-05-21,GRE,Stein,2
Bullfinch,1000,NA,NA,4,2024-05-21,DEM,Biden,37
Bullfinch,1000,NA,NA,4,2024-05-21,REP,Trump,41
Bullfinch,1000,NA,NA,4,2024-05-21,IND,Kennedy,10
Bullfinch,1000,NA,NA,4,2024-05-21,IND,West,2
Bullfinch,1000,NA,NA,4,2024-05-21,GRE,Stein,2
ActiVote,1081,NA,NA,5,2024-05-21,DEM,Biden,48.9
ActiVote,1081,NA,NA,5,2024-05-21,REP,Trump,51.1
ActiVote,1153,NA,NA,5,2024-05-21,DEM,Biden,42.1
ActiVote,1153,NA,NA,5,2024-05-21,REP,Trump,44.9
ActiVote,1153,NA,NA,5,2024-05-21,IND,Kennedy,13
Morning Consult,4000,1.9,-0.3,3,2024-05-20,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-20,REP,Trump,44
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,DEM,Biden,48
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,REP,Trump,47
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,DEM,Biden,41
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,REP,Trump,38
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,IND,Kennedy,14
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,IND,West,2
Quinnipiac,1374,2.8,-0.5,9,2024-05-20,GRE,Stein,2
Morning Consult,10172,1.9,-0.3,3,2024-05-19,DEM,Biden,43
Morning Consult,10172,1.9,-0.3,3,2024-05-19,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-18,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-18,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-17,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-17,REP,Trump,44
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,DEM,Biden,47
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,REP,Trump,53
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,DEM,Biden,40
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,REP,Trump,45
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,IND,Kennedy,14
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,DEM,Biden,36
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,REP,Trump,44
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,IND,Kennedy,12
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,IND,West,1
HarrisX/Harris Poll,1660,1.5,-0.1,7,2024-05-16,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-16,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-16,REP,Trump,44
Cygnal,1500,2.1,-1.1,4,2024-05-16,DEM,Biden,45
Cygnal,1500,2.1,-1.1,4,2024-05-16,REP,Trump,45.8
Cygnal,1500,2.1,-1.1,4,2024-05-16,DEM,Biden,37.7
Cygnal,1500,2.1,-1.1,4,2024-05-16,REP,Trump,40.8
Cygnal,1500,2.1,-1.1,4,2024-05-16,IND,Kennedy,8.8
Cygnal,1500,2.1,-1.1,4,2024-05-16,GRE,Stein,2.4
Cygnal,1500,2.1,-1.1,4,2024-05-16,IND,West,2.3
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,DEM,Biden,46
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,REP,Trump,49
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,DEM,Biden,38
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,REP,Trump,43
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,IND,Kennedy,9
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,GRE,Stein,3
Echelon Insights,1023,2.7,-0.8,9,2024-05-16,IND,West,1
Morning Consult,4000,1.9,-0.3,3,2024-05-15,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-15,REP,Trump,44
McLaughlin,1000,0.5,1.6,4,2024-05-15,DEM,Biden,43
McLaughlin,1000,0.5,1.6,4,2024-05-15,REP,Trump,47
McLaughlin,1000,0.5,1.6,4,2024-05-15,DEM,Harris,41
McLaughlin,1000,0.5,1.6,4,2024-05-15,REP,Trump,48
McLaughlin,1000,0.5,1.6,4,2024-05-15,DEM,Biden,36
McLaughlin,1000,0.5,1.6,4,2024-05-15,REP,Trump,38
McLaughlin,1000,0.5,1.6,4,2024-05-15,IND,Kennedy,11
McLaughlin,1000,0.5,1.6,4,2024-05-15,IND,West,3
McLaughlin,1000,0.5,1.6,4,2024-05-15,GRE,Stein,2
McLaughlin,1000,0.5,1.6,4,2024-05-15,LIB,Mapstead,1
Marquette Law School,902,3,-1.1,10,2024-05-15,DEM,Biden,50
Marquette Law School,902,3,-1.1,10,2024-05-15,REP,Trump,50
Marquette Law School,684,3,-1.1,10,2024-05-15,DEM,Biden,49
Marquette Law School,684,3,-1.1,10,2024-05-15,REP,Trump,51
Marquette Law School,902,3,-1.1,10,2024-05-15,DEM,Biden,37
Marquette Law School,902,3,-1.1,10,2024-05-15,REP,Trump,40
Marquette Law School,902,3,-1.1,10,2024-05-15,IND,Kennedy,17
Marquette Law School,902,3,-1.1,10,2024-05-15,GRE,Stein,3
Marquette Law School,902,3,-1.1,10,2024-05-15,IND,West,3
Marquette Law School,684,3,-1.1,10,2024-05-15,DEM,Biden,41
Marquette Law School,684,3,-1.1,10,2024-05-15,REP,Trump,44
Marquette Law School,684,3,-1.1,10,2024-05-15,IND,Kennedy,11
Marquette Law School,684,3,-1.1,10,2024-05-15,GRE,Stein,2
Marquette Law School,684,3,-1.1,10,2024-05-15,IND,West,2
YouGov,1586,3,-1.1,9,2024-05-14,DEM,Biden,41
YouGov,1586,3,-1.1,9,2024-05-14,REP,Trump,42
YouGov,1586,3,-1.1,9,2024-05-14,IND,Kennedy,3
YouGov,1586,3,-1.1,9,2024-05-14,IND,West,1
YouGov,1586,3,-1.1,9,2024-05-14,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-14,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-14,REP,Trump,44
McLaughlin,2000,0.5,1.6,4,2024-05-14,DEM,Biden,44.9
McLaughlin,2000,0.5,1.6,4,2024-05-14,REP,Trump,45.5
McLaughlin,1721,0.5,1.6,4,2024-05-14,DEM,Biden,47
McLaughlin,1721,0.5,1.6,4,2024-05-14,REP,Trump,46.8
McLaughlin,2000,0.5,1.6,4,2024-05-14,DEM,Biden,37.6
McLaughlin,2000,0.5,1.6,4,2024-05-14,REP,Trump,39.3
McLaughlin,2000,0.5,1.6,4,2024-05-14,IND,Kennedy,8.9
McLaughlin,2000,0.5,1.6,4,2024-05-14,IND,West,1.9
McLaughlin,2000,0.5,1.6,4,2024-05-14,GRE,Stein,1.4
McLaughlin,2000,0.5,1.6,4,2024-05-14,LIB,Mapstead,0.6
McLaughlin,1721,0.5,1.6,4,2024-05-14,DEM,Biden,40.2
McLaughlin,1721,0.5,1.6,4,2024-05-14,REP,Trump,41.3
McLaughlin,1721,0.5,1.6,4,2024-05-14,IND,Kennedy,8
McLaughlin,1721,0.5,1.6,4,2024-05-14,IND,West,1.8
McLaughlin,1721,0.5,1.6,4,2024-05-14,GRE,Stein,1.4
McLaughlin,1721,0.5,1.6,4,2024-05-14,LIB,Mapstead,0.7
Ipsos,3208,2.8,-0.9,9.5,2024-05-14,DEM,Biden,46
Ipsos,3208,2.8,-0.9,9.5,2024-05-14,REP,Trump,46
Ipsos,3208,2.8,-0.9,9.5,2024-05-14,DEM,Biden,38
Ipsos,3208,2.8,-0.9,9.5,2024-05-14,REP,Trump,38
Ipsos,3208,2.8,-0.9,9.5,2024-05-14,IND,Kennedy,13
Ipsos,3934,2.8,-0.9,9.5,2024-05-14,DEM,Biden,35
Ipsos,3934,2.8,-0.9,9.5,2024-05-14,REP,Trump,36
Ipsos,3934,2.8,-0.9,9.5,2024-05-14,DEM,Biden,33
Ipsos,3934,2.8,-0.9,9.5,2024-05-14,REP,Trump,35
Ipsos,3934,2.8,-0.9,9.5,2024-05-14,IND,Kennedy,13
Redfield & Wilton Strategies,1155,1.8,0.4,9,2024-05-13,DEM,Biden,43
Redfield & Wilton Strategies,1155,1.8,0.4,9,2024-05-13,REP,Trump,42
Redfield & Wilton Strategies,1155,1.8,0.4,9,2024-05-13,IND,Kennedy,5
Morning Consult,4000,1.9,-0.3,3,2024-05-13,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-13,REP,Trump,44
YouGov,1201,3,-1.1,9,2024-05-13,DEM,Biden,45
YouGov,1201,3,-1.1,9,2024-05-13,REP,Trump,45
YouGov,1201,3,-1.1,9,2024-05-13,DEM,Biden,43
YouGov,1201,3,-1.1,9,2024-05-13,REP,Trump,44
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,DEM,Biden,40
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,REP,Trump,43
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,IND,Kennedy,11
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,IND,West,2
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,GRE,Stein,2
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,DEM,Biden,48
Beacon/Shaw,1126,2.8,-1.1,6,2024-05-13,REP,Trump,49
Ipsos,1730,2.8,-0.9,9.5,2024-05-13,DEM,Biden,37
Ipsos,1730,2.8,-0.9,9.5,2024-05-13,REP,Trump,35
Ipsos,1730,2.8,-0.9,9.5,2024-05-13,IND,Kennedy,5
Ipsos,1730,2.8,-0.9,9.5,2024-05-13,DEM,Biden,48
Ipsos,1730,2.8,-0.9,9.5,2024-05-13,REP,Trump,48
Morning Consult,10243,1.9,-0.3,3,2024-05-12,DEM,Biden,43
Morning Consult,10243,1.9,-0.3,3,2024-05-12,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-11,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-11,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-10,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-10,REP,Trump,43
Morning Consult,4000,1.9,-0.3,3,2024-05-09,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-09,REP,Trump,43
RMG Research,2000,2.3,-0.4,5,2024-05-09,DEM,Biden,42
RMG Research,2000,2.3,-0.4,5,2024-05-09,REP,Trump,39
RMG Research,2000,2.3,-0.4,5,2024-05-09,IND,Kennedy,11
RMG Research,2000,2.3,-0.4,5,2024-05-09,DEM,Biden,44
RMG Research,2000,2.3,-0.4,5,2024-05-09,REP,Trump,42
Morning Consult,4000,1.9,-0.3,3,2024-05-08,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,3,2024-05-08,REP,Trump,43
Big Village,4040,1.2,1.7,9,2024-05-08,DEM,Biden,34
Big Village,4040,1.2,1.7,9,2024-05-08,REP,Trump,35.8
Big Village,4040,1.2,1.7,9,2024-05-08,IND,Kennedy,9.2
Big Village,4040,1.2,1.7,9,2024-05-08,IND,West,2.1
Big Village,3229,1.2,1.7,9,2024-05-08,DEM,Biden,39
Big Village,3229,1.2,1.7,9,2024-05-08,REP,Trump,38.5
Big Village,3229,1.2,1.7,9,2024-05-08,IND,Kennedy,9.1
Big Village,3229,1.2,1.7,9,2024-05-08,IND,West,1.7
Big Village,2867,1.2,1.7,9,2024-05-08,DEM,Biden,41.9
Big Village,2867,1.2,1.7,9,2024-05-08,REP,Trump,40.6
Big Village,2867,1.2,1.7,9,2024-05-08,IND,Kennedy,8.8
Big Village,2867,1.2,1.7,9,2024-05-08,IND,West,1.2
Clarity,1076,1.6,-0.2,1,2024-05-08,DEM,Biden,46
Clarity,1076,1.6,-0.2,1,2024-05-08,REP,Trump,49
YouGov,1598,3,-1.1,9,2024-05-07,DEM,Biden,43
YouGov,1598,3,-1.1,9,2024-05-07,REP,Trump,43
YouGov,1598,3,-1.1,9,2024-05-07,IND,Kennedy,3
YouGov,1598,3,-1.1,9,2024-05-07,IND,West,1
YouGov,1598,3,-1.1,9,2024-05-07,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-07,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,3,2024-05-07,REP,Trump,43
Morning Consult,4000,1.9,-0.3,3,2024-05-06,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,3,2024-05-06,REP,Trump,43
Ipsos,407,2.8,-0.9,9.5,2024-05-06,DEM,Biden,46
Ipsos,407,2.8,-0.9,9.5,2024-05-06,REP,Trump,44
Ipsos,407,2.8,-0.9,9.5,2024-05-06,DEM,Biden,47
Ipsos,407,2.8,-0.9,9.5,2024-05-06,REP,Trump,43
Morning Consult,9918,1.9,-0.3,3,2024-05-05,DEM,Biden,43
Morning Consult,9918,1.9,-0.3,3,2024-05-05,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-05-04,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-05-04,REP,Trump,44
TIPP,1264,1.8,-0.4,3,2024-05-03,DEM,Biden,42
TIPP,1264,1.8,-0.4,3,2024-05-03,REP,Trump,40
TIPP,1264,1.8,-0.4,3,2024-05-03,DEM,Biden,39
TIPP,1264,1.8,-0.4,3,2024-05-03,REP,Trump,38
TIPP,1264,1.8,-0.4,3,2024-05-03,IND,Kennedy,12
TIPP,1264,1.8,-0.4,3,2024-05-03,IND,West,1
TIPP,1264,1.8,-0.4,3,2024-05-03,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-03,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-05-03,REP,Trump,44
Suffolk,1000,2.9,-1,8,2024-05-03,DEM,Biden,36.7
Suffolk,1000,2.9,-1,8,2024-05-03,REP,Trump,37.1
Suffolk,1000,2.9,-1,8,2024-05-03,IND,Kennedy,8
Suffolk,1000,2.9,-1,8,2024-05-03,IND,West,1.6
Suffolk,1000,2.9,-1,8,2024-05-03,GRE,Stein,1.2
Data for Progress,1240,2.6,-1.2,10,2024-05-02,DEM,Biden,47
Data for Progress,1240,2.6,-1.2,10,2024-05-02,REP,Trump,46
Data for Progress,1240,2.6,-1.2,10,2024-05-02,DEM,Biden,40
Data for Progress,1240,2.6,-1.2,10,2024-05-02,REP,Trump,41
Data for Progress,1240,2.6,-1.2,10,2024-05-02,IND,Kennedy,12
Data for Progress,1240,2.6,-1.2,10,2024-05-02,IND,West,1
Data for Progress,1240,2.6,-1.2,10,2024-05-02,LIB,Oliver,1
Data for Progress,1240,2.6,-1.2,10,2024-05-02,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-05-02,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-05-02,REP,Trump,43
Redfield & Wilton Strategies,1133,1.8,0.4,9,2024-05-01,DEM,Biden,41
Redfield & Wilton Strategies,1133,1.8,0.4,9,2024-05-01,REP,Trump,43
Redfield & Wilton Strategies,1133,1.8,0.4,9,2024-05-01,IND,Kennedy,7
Redfield & Wilton Strategies,1133,1.8,0.4,9,2024-05-01,GRE,Stein,0
co/efficient,1755,1.1,0.3,5,2024-05-01,DEM,Biden,39
co/efficient,1755,1.1,0.3,5,2024-05-01,REP,Trump,43
Morning Consult,4000,1.9,-0.3,3,2024-05-01,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-05-01,REP,Trump,43
Kaiser Family Foundation,1243,2.5,-0.3,9.5,2024-05-01,DEM,Biden,46
Kaiser Family Foundation,1243,2.5,-0.3,9.5,2024-05-01,REP,Trump,45
Ipsos,856,2.8,-0.9,9.5,2024-04-30,DEM,Biden,40
Ipsos,856,2.8,-0.9,9.5,2024-04-30,REP,Trump,39
Ipsos,1022,2.8,-0.9,9.5,2024-04-30,DEM,Biden,35
Ipsos,1022,2.8,-0.9,9.5,2024-04-30,REP,Trump,37
Ipsos,856,2.8,-0.9,9.5,2024-04-30,DEM,Biden,39
Ipsos,856,2.8,-0.9,9.5,2024-04-30,REP,Trump,38
Ipsos,856,2.8,-0.9,9.5,2024-04-30,IND,Kennedy,8
Ipsos,1022,2.8,-0.9,9.5,2024-04-30,DEM,Biden,34
Ipsos,1022,2.8,-0.9,9.5,2024-04-30,REP,Trump,36
Ipsos,1022,2.8,-0.9,9.5,2024-04-30,IND,Kennedy,8
YouGov,1479,3,-1.1,9,2024-04-30,DEM,Biden,43
YouGov,1479,3,-1.1,9,2024-04-30,REP,Trump,44
YouGov,1479,3,-1.1,9,2024-04-30,IND,Kennedy,3
YouGov,1479,3,-1.1,9,2024-04-30,IND,West,1
YouGov,1479,3,-1.1,9,2024-04-30,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,3,2024-04-30,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-04-30,REP,Trump,43
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,DEM,Biden,38
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,REP,Trump,40
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,DEM,Biden,35
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,REP,Trump,37
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,IND,Kennedy,10
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,IND,West,2
Ipsos,2260,2.8,-0.9,9.5,2024-04-30,GRE,Stein,1
Ipsos,NA,2.8,-0.9,9.5,2024-04-30,DEM,Biden,49
Ipsos,NA,2.8,-0.9,9.5,2024-04-30,REP,Trump,45
ActiVote,953,NA,NA,5,2024-04-30,DEM,Biden,47.3
ActiVote,953,NA,NA,5,2024-04-30,REP,Trump,52.7
ActiVote,1025,NA,NA,5,2024-04-30,DEM,Biden,41.2
ActiVote,1025,NA,NA,5,2024-04-30,REP,Trump,44.4
ActiVote,1025,NA,NA,5,2024-04-30,IND,Kennedy,14.4
Morning Consult,4000,1.9,-0.3,3,2024-04-29,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,3,2024-04-29,REP,Trump,43
Morning Consult,10109,1.9,-0.3,3,2024-04-28,DEM,Biden,43
Morning Consult,10109,1.9,-0.3,3,2024-04-28,REP,Trump,43
Florida Atlantic University/Mainstreet Research,1046,NA,NA,6,2024-04-28,DEM,Biden,44.3
Florida Atlantic University/Mainstreet Research,1046,NA,NA,6,2024-04-28,REP,Trump,43.7
Florida Atlantic University/Mainstreet Research,851,NA,NA,6,2024-04-28,DEM,Biden,46.8
Florida Atlantic University/Mainstreet Research,851,NA,NA,6,2024-04-28,REP,Trump,45.6
Florida Atlantic University/Mainstreet Research,1046,NA,NA,6,2024-04-28,DEM,Biden,40.2
Florida Atlantic University/Mainstreet Research,1046,NA,NA,6,2024-04-28,REP,Trump,38
Florida Atlantic University/Mainstreet Research,1046,NA,NA,6,2024-04-28,IND,Kennedy,12.9
Florida Atlantic University/Mainstreet Research,851,NA,NA,6,2024-04-28,DEM,Biden,43.7
Florida Atlantic University/Mainstreet Research,851,NA,NA,6,2024-04-28,REP,Trump,39.5
Florida Atlantic University/Mainstreet Research,851,NA,NA,6,2024-04-28,IND,Kennedy,11
Leger,887,2,0,9,2024-04-28,DEM,Biden,42
Leger,887,2,0,9,2024-04-28,REP,Trump,43
Leger,887,2,0,9,2024-04-28,DEM,Biden,38
Leger,887,2,0,9,2024-04-28,REP,Trump,41
Leger,887,2,0,9,2024-04-28,IND,Kennedy,7
Leger,887,2,0,9,2024-04-28,GRE,Stein,2
Leger,887,2,0,9,2024-04-28,IND,West,1
Morning Consult,4000,1.9,-0.3,3,2024-04-27,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-04-27,REP,Trump,43
Morning Consult,4000,1.9,-0.3,3,2024-04-26,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-04-26,REP,Trump,43
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,DEM,Biden,48
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,REP,Trump,52
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,DEM,Biden,41
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,REP,Trump,45
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,IND,Kennedy,14
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,DEM,Biden,39
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,REP,Trump,46
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,IND,Kennedy,12
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,GRE,Stein,2
HarrisX/Harris Poll,1961,1.5,-0.1,7,2024-04-25,IND,West,2
Morning Consult,4000,1.9,-0.3,3,2024-04-25,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-04-25,REP,Trump,43
Marist,1109,2.9,-0.9,7,2024-04-25,DEM,Biden,50
Marist,1109,2.9,-0.9,7,2024-04-25,REP,Trump,48
Marist,1109,2.9,-0.9,7,2024-04-25,DEM,Biden,42
Marist,1109,2.9,-0.9,7,2024-04-25,REP,Trump,42
Marist,1109,2.9,-0.9,7,2024-04-25,IND,Kennedy,11
Marist,1109,2.9,-0.9,7,2024-04-25,IND,West,2
Marist,1109,2.9,-0.9,7,2024-04-25,GRE,Stein,2
